DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2024-01-11","2024-01-11","2024-01-11T00:30:00","2024-01-11T01:00:00",3746,690,4436
"2024-01-11","2024-01-11","2024-01-11T01:00:00","2024-01-11T01:30:00",3661,681,4342
"2024-01-11","2024-01-11","2024-01-11T01:30:00","2024-01-11T02:00:00",3589,682,4271
"2024-01-11","2024-01-11","2024-01-11T02:00:00","2024-01-11T02:30:00",3557,668,4225
"2024-01-11","2024-01-11","2024-01-11T02:30:00","2024-01-11T03:00:00",3569,658,4227
"2024-01-11","2024-01-11","2024-01-11T03:00:00","2024-01-11T03:30:00",3514,653,4167
"2024-01-11","2024-01-11","2024-01-11T03:30:00","2024-01-11T04:00:00",3487,640,4127
"2024-01-11","2024-01-11","2024-01-11T04:00:00","2024-01-11T04:30:00",3457,644,4101
"2024-01-11","2024-01-11","2024-01-11T04:30:00","2024-01-11T05:00:00",3440,644,4084
"2024-01-11","2024-01-11","2024-01-11T05:00:00","2024-01-11T05:30:00",3441,653,4094
"2024-01-11","2024-01-11","2024-01-11T05:30:00","2024-01-11T06:00:00",3510,680,4190
"2024-01-11","2024-01-11","2024-01-11T06:00:00","2024-01-11T06:30:00",3639,734,4373
"2024-01-11","2024-01-11","2024-01-11T06:30:00","2024-01-11T07:00:00",3873,821,4694
"2024-01-11","2024-01-11","2024-01-11T07:00:00","2024-01-11T07:30:00",4144,930,5074
"2024-01-11","2024-01-11","2024-01-11T07:30:00","2024-01-11T08:00:00",4499,1069,5568
"2024-01-11","2024-01-11","2024-01-11T08:00:00","2024-01-11T08:30:00",4697,1170,5867
"2024-01-11","2024-01-11","2024-01-11T08:30:00","2024-01-11T09:00:00",4733,1195,5928
"2024-01-11","2024-01-11","2024-01-11T09:00:00","2024-01-11T09:30:00",4814,1223,6037
"2024-01-11","2024-01-11","2024-01-11T09:30:00","2024-01-11T10:00:00",4906,1251,6157
"2024-01-11","2024-01-11","2024-01-11T10:00:00","2024-01-11T10:30:00",4916,1254,6170
"2024-01-11","2024-01-11","2024-01-11T10:30:00","2024-01-11T11:00:00",4926,1251,6177
"2024-01-11","2024-01-11","2024-01-11T11:00:00","2024-01-11T11:30:00",4934,1261,6195
"2024-01-11","2024-01-11","2024-01-11T11:30:00","2024-01-11T12:00:00",4919,1272,6191
"2024-01-11","2024-01-11","2024-01-11T12:00:00","2024-01-11T12:30:00",4912,1272,6184
"2024-01-11","2024-01-11","2024-01-11T12:30:00","2024-01-11T13:00:00",4885,1273,6158
"2024-01-11","2024-01-11","2024-01-11T13:00:00","2024-01-11T13:30:00",4894,1260,6154
"2024-01-11","2024-01-11","2024-01-11T13:30:00","2024-01-11T14:00:00",4837,1225,6062
"2024-01-11","2024-01-11","2024-01-11T14:00:00","2024-01-11T14:30:00",4822,1210,6032
"2024-01-11","2024-01-11","2024-01-11T14:30:00","2024-01-11T15:00:00",4841,1209,6050
"2024-01-11","2024-01-11","2024-01-11T15:00:00","2024-01-11T15:30:00",4862,1202,6064
