TradeDate,StartTime,EndTime,TotalPN,NetInterconnectorSchedule,TSODemandForecast,TSORenewableForecast,CalculatedImbalance
"2024-01-15","2024-01-15T16:00:00","2024-01-15T16:30:00",4587.5,980,6411,191.432,652.068
"2024-01-15","2024-01-15T16:30:00","2024-01-15T17:00:00",4700.87,980,6657,152.436,823.694
"2024-01-15","2024-01-15T17:00:00","2024-01-15T17:30:00",4942.09,980,6953,129.591,901.319
"2024-01-15","2024-01-15T17:30:00","2024-01-15T18:00:00",4996.75,980,7090,111.499,1001.751
"2024-01-15","2024-01-15T18:00:00","2024-01-15T18:30:00",4952.8,980,6978,131.859,913.34
"2024-01-15","2024-01-15T18:30:00","2024-01-15T19:00:00",4868.569,980,6804,108.971,846.459
"2024-01-15","2024-01-15T19:00:00","2024-01-15T19:30:00",4818.17,980,6593,127.302,667.528
"2024-01-15","2024-01-15T19:30:00","2024-01-15T20:00:00",4702.47,980,6451,101.287,667.244
"2024-01-15","2024-01-15T20:00:00","2024-01-15T20:30:00",4698.47,980,6266,114.75,472.78
"2024-01-15","2024-01-15T20:30:00","2024-01-15T21:00:00",4383.78,980,6092,96.87,631.351
"2024-01-15","2024-01-15T21:00:00","2024-01-15T21:30:00",4382.83,980,5952,119.259,469.912
"2024-01-15","2024-01-15T21:30:00","2024-01-15T22:00:00",4380.83,980,5684,108.13,215.04
"2024-01-15","2024-01-15T22:00:00","2024-01-15T22:30:00",4256.48,945,5418,142.32,74.2
"2024-01-15","2024-01-15T22:30:00","2024-01-15T23:00:00",4166.88,944,5154,133.653,-90.533
"2024-01-16","2024-01-15T23:00:00","2024-01-15T23:30:00",3866.53,980,4914,165.305,-97.835
"2024-01-16","2024-01-15T23:30:00","2024-01-16T00:00:00",3391.18,980,4808,170.712,266.108
"2024-01-16","2024-01-16T00:00:00","2024-01-16T00:30:00",3392.48,909,4522,216.848,3.672
"2024-01-16","2024-01-16T00:30:00","2024-01-16T01:00:00",3053.43,909,4416,230.869,222.701
"2024-01-16","2024-01-16T01:00:00","2024-01-16T01:30:00",2982.43,909,4308,297.747,118.823
"2024-01-16","2024-01-16T01:30:00","2024-01-16T02:00:00",2983.13,909,4252,319.075,40.795
"2024-01-16","2024-01-16T02:00:00","2024-01-16T02:30:00",2844.38,909,4206,439.546,13.074
"2024-01-16","2024-01-16T02:30:00","2024-01-16T03:00:00",2727.13,909,4214,483.243,94.626
"2024-01-16","2024-01-16T03:00:00","2024-01-16T03:30:00",2589.53,909,4148,604.275,45.195
"2024-01-16","2024-01-16T03:30:00","2024-01-16T04:00:00",2481.48,909,4109,675.035,43.485
"2024-01-16","2024-01-16T04:00:00","2024-01-16T04:30:00",2413.33,909,4082,809.18,-49.51
"2024-01-16","2024-01-16T04:30:00","2024-01-16T05:00:00",2273.54,909,4060,865.594,11.866
"2024-01-16","2024-01-16T05:00:00","2024-01-16T05:30:00",2652.681,806,4077,972.422,-354.103
"2024-01-16","2024-01-16T05:30:00","2024-01-16T06:00:00",2668.439,513,4171,1063.047,-73.486
"2024-01-16","2024-01-16T06:00:00","2024-01-16T06:30:00",3389.065,222,4366,1185.53,-430.595
"2024-01-16","2024-01-16T06:30:00","2024-01-16T07:00:00",3511.314,0,4714,1282.394,-79.708
"2024-01-16","2024-01-16T07:00:00","2024-01-16T07:30:00",4287.03,-150,5106,1330.442,-361.472
"2024-01-16","2024-01-16T07:30:00","2024-01-16T08:00:00",4286.604,-190,5614,1442.685,74.711
"2024-01-16","2024-01-16T08:00:00","2024-01-16T08:30:00",4285.229,0,5920,1366.479,268.292
"2024-01-16","2024-01-16T08:30:00","2024-01-16T09:00:00",4282.802,0,5981,1397.872,300.325
"2024-01-16","2024-01-16T09:00:00","2024-01-16T09:30:00",4280.926,117,6109,1453.366,257.708
"2024-01-16","2024-01-16T09:30:00","2024-01-16T10:00:00",4275.65,242,6236,1479.559,238.792
"2024-01-16","2024-01-16T10:00:00","2024-01-16T10:30:00",4280.086,208,6282,1614.168,179.745
"2024-01-16","2024-01-16T10:30:00","2024-01-16T11:00:00",4267.367,231,6261,1597.72,164.913
"2024-01-16","2024-01-16T11:00:00","2024-01-16T11:30:00",4243.104,277,6297,1588.19,188.707
"2024-01-16","2024-01-16T11:30:00","2024-01-16T12:00:00",4161.124,127,6277,1518.198,470.678
"2024-01-16","2024-01-16T12:00:00","2024-01-16T12:30:00",4146.782,114,6268,1505.544,501.674
"2024-01-16","2024-01-16T12:30:00","2024-01-16T13:00:00",4144.812,163,6238,1436.312,493.876
"2024-01-16","2024-01-16T13:00:00","2024-01-16T13:30:00",4179.47,149,6260,1456.595,474.936
"2024-01-16","2024-01-16T13:30:00","2024-01-16T14:00:00",4216.32,150,6178,1366.325,445.355
"2024-01-16","2024-01-16T14:00:00","2024-01-16T14:30:00",4317.02,0,6153,1409.696,426.285
"2024-01-16","2024-01-16T14:30:00","2024-01-16T15:00:00",4322.201,-14,6185,1281.649,595.15
"2024-01-16","2024-01-16T15:00:00","2024-01-16T15:30:00",4314.878,150,6205,1291.609,448.513
"2024-01-16","2024-01-16T15:30:00","2024-01-16T16:00:00",4353.27,352,6294,1153.972,434.758
"2024-01-16","2024-01-16T16:00:00","2024-01-16T16:30:00",4440.73,561,6377,1099.565,275.705
"2024-01-16","2024-01-16T16:30:00","2024-01-16T17:00:00",4509.04,813,6587,973.677,291.283
"2024-01-16","2024-01-16T17:00:00","2024-01-16T17:30:00",4703.21,935,6883,929.343,315.447
"2024-01-16","2024-01-16T17:30:00","2024-01-16T18:00:00",4696.61,980,7070,828.379,565.011
"2024-01-16","2024-01-16T18:00:00","2024-01-16T18:30:00",4704.96,980,7011,823.522,502.518
"2024-01-16","2024-01-16T18:30:00","2024-01-16T19:00:00",4710.46,980,6857,743.322,423.218
"2024-01-16","2024-01-16T19:00:00","2024-01-16T19:30:00",4713.16,980,6707,719.441,294.399
"2024-01-16","2024-01-16T19:30:00","2024-01-16T20:00:00",4686.35,980,6582,641.928,273.722
"2024-01-16","2024-01-16T20:00:00","2024-01-16T20:30:00",4638.46,980,6410,563.53,228.01
"2024-01-16","2024-01-16T20:30:00","2024-01-16T21:00:00",4490.44,980,6278,488.13,319.43
"2024-01-16","2024-01-16T21:00:00","2024-01-16T21:30:00",4413.53,980,6117,461.781,261.689
"2024-01-16","2024-01-16T21:30:00","2024-01-16T22:00:00",4322.645,980,5847,399.45,144.905
"2024-01-16","2024-01-16T22:00:00","2024-01-16T22:30:00",4273.72,980,5584,390.99,-60.71
"2024-01-16","2024-01-16T22:30:00","2024-01-16T23:00:00",3876.12,980,5306,360.757,89.124
"2024-01-17","2024-01-16T23:00:00","2024-01-16T23:30:00",3604.07,980,5092,362.535,145.395
"2024-01-17","2024-01-16T23:30:00","2024-01-17T00:00:00",3371.02,980,4978,354.433,272.547
"2024-01-17","2024-01-17T00:00:00","2024-01-17T00:30:00",3374.42,980,4640,361.665,-76.085
"2024-01-17","2024-01-17T00:30:00","2024-01-17T01:00:00",2970.77,980,4518,374.072,193.158
"2024-01-17","2024-01-17T01:00:00","2024-01-17T01:30:00",2648.22,980,4417,367.821,420.958
"2024-01-17","2024-01-17T01:30:00","2024-01-17T02:00:00",2540.82,980,4364,406.93,436.249
"2024-01-17","2024-01-17T02:00:00","2024-01-17T02:30:00",2472.32,980,4322,371.083,498.596
"2024-01-17","2024-01-17T02:30:00","2024-01-17T03:00:00",2473.12,980,4323,469.485,400.396
"2024-01-17","2024-01-17T03:00:00","2024-01-17T03:30:00",2474.32,980,4252,508.135,289.545
"2024-01-17","2024-01-17T03:30:00","2024-01-17T04:00:00",2472.77,920,4220,617.425,209.805
"2024-01-17","2024-01-17T04:00:00","2024-01-17T04:30:00",2474.82,917,4190,649.396,148.784
"2024-01-17","2024-01-17T04:30:00","2024-01-17T05:00:00",2476.82,965,4170,726.076,2.104
"2024-01-17","2024-01-17T05:00:00","2024-01-17T05:30:00",2769.17,798,4179,779.37,-167.541
"2024-01-17","2024-01-17T05:30:00","2024-01-17T06:00:00",2824.748,655,4265,779.081,6.172
"2024-01-17","2024-01-17T06:00:00","2024-01-17T06:30:00",3458.587,728,4453,797.46,-531.048
"2024-01-17","2024-01-17T06:30:00","2024-01-17T07:00:00",3562.15,505,4786,788.592,-69.741
"2024-01-17","2024-01-17T07:00:00","2024-01-17T07:30:00",4240.42,499,5199,787.628,-328.048
"2024-01-17","2024-01-17T07:30:00","2024-01-17T08:00:00",4233.22,724,5718,763.65,-2.87
"2024-01-17","2024-01-17T08:00:00","2024-01-17T08:30:00",4243.27,874,6054,745.621,191.109
"2024-01-17","2024-01-17T08:30:00","2024-01-17T09:00:00",4244.97,980,6109,716.346,167.684
"2024-01-17","2024-01-17T09:00:00","2024-01-17T09:30:00",4298.82,980,6206,653.975,273.205
"2024-01-17","2024-01-17T09:30:00","2024-01-17T10:00:00",4316.92,980,6349,684.196,367.884
"2024-01-17","2024-01-17T10:00:00","2024-01-17T10:30:00",4431.59,980,6372,688.88,271.53
"2024-01-17","2024-01-17T10:30:00","2024-01-17T11:00:00",4428.64,980,6353,700.558,243.803
"2024-01-17","2024-01-17T11:00:00","2024-01-17T11:30:00",4608.06,980,6368,636.268,143.672
"2024-01-17","2024-01-17T11:30:00","2024-01-17T12:00:00",4474.46,980,6355,655.578,244.962
"2024-01-17","2024-01-17T12:00:00","2024-01-17T12:30:00",4296.47,980,6346,590.701,478.829
"2024-01-17","2024-01-17T12:30:00","2024-01-17T13:00:00",4296.89,980,6344,602.882,464.228
"2024-01-17","2024-01-17T13:00:00","2024-01-17T13:30:00",4329.07,980,6336,517.712,509.217
"2024-01-17","2024-01-17T13:30:00","2024-01-17T14:00:00",4337.74,980,6227,540.058,369.202
"2024-01-17","2024-01-17T14:00:00","2024-01-17T14:30:00",4345.02,980,6180,428.115,426.865
"2024-01-17","2024-01-17T14:30:00","2024-01-17T15:00:00",4349.27,980,6204,407.533,467.197
"2024-01-17","2024-01-17T15:00:00","2024-01-17T15:30:00",4351.07,980,6226,360.172,534.757
"2024-01-17","2024-01-17T15:30:00","2024-01-17T16:00:00",4352.32,980,6308,343.138,632.542
"2024-01-17","2024-01-17T16:00:00","2024-01-17T16:30:00",4670.51,980,6387,310.392,426.097
"2024-01-17","2024-01-17T16:30:00","2024-01-17T17:00:00",4685.56,980,6601,331.159,604.281
"2024-01-17","2024-01-17T17:00:00","2024-01-17T17:30:00",4801.26,980,6932,325.825,824.915
"2024-01-17","2024-01-17T17:30:00","2024-01-17T18:00:00",4834.51,980,7080,359.655,905.835
"2024-01-17","2024-01-17T18:00:00","2024-01-17T18:30:00",4860.21,980,7007,393.57,773.22
"2024-01-17","2024-01-17T18:30:00","2024-01-17T19:00:00",4755.6,980,6845,447.587,661.814
"2024-01-17","2024-01-17T19:00:00","2024-01-17T19:30:00",4726.311,980,6690,499.57,484.12
"2024-01-17","2024-01-17T19:30:00","2024-01-17T20:00:00",4677.11,980,6567,527.553,382.337
"2024-01-17","2024-01-17T20:00:00","2024-01-17T20:30:00",4582.351,980,6387,571.975,252.674
"2024-01-17","2024-01-17T20:30:00","2024-01-17T21:00:00",4417.834,980,6244,588.988,257.178
"2024-01-17","2024-01-17T21:00:00","2024-01-17T21:30:00",4417.629,980,6091,591.425,101.946
"2024-01-17","2024-01-17T21:30:00","2024-01-17T22:00:00",4327.42,980,5829,634.796,-113.216
"2024-01-17","2024-01-17T22:00:00","2024-01-17T22:30:00",4228.92,980,5575,646.484,-280.404
"2024-01-17","2024-01-17T22:30:00","2024-01-17T23:00:00",3823.969,980,5277,702.883,-229.853
"2024-01-18","2024-01-17T23:00:00","2024-01-17T23:30:00",3600.62,980,5054,735.693,-262.313
"2024-01-18","2024-01-17T23:30:00","2024-01-18T00:00:00",3393.87,980,4925,778.723,-227.593
"2024-01-18","2024-01-18T00:00:00","2024-01-18T00:30:00",3382.97,929,4702,761.747,-371.717
"2024-01-18","2024-01-18T00:30:00","2024-01-18T01:00:00",2974.66,828,4585,823.308,-40.968
"2024-01-18","2024-01-18T01:00:00","2024-01-18T01:30:00",2851.07,879,4487,809.439,-52.509
"2024-01-18","2024-01-18T01:30:00","2024-01-18T02:00:00",2805.92,980,4434,847.71,-199.63
"2024-01-18","2024-01-18T02:00:00","2024-01-18T02:30:00",2800.47,889,4395,765.939,-60.409
"2024-01-18","2024-01-18T02:30:00","2024-01-18T03:00:00",2790.42,749,4396,793.825,62.755
"2024-01-18","2024-01-18T03:00:00","2024-01-18T03:30:00",2757.17,839,4328,787.4,-55.57
"2024-01-18","2024-01-18T03:30:00","2024-01-18T04:00:00",2609.91,854,4297,807.867,25.223
"2024-01-18","2024-01-18T04:00:00","2024-01-18T04:30:00",2564.11,814,4267,839.058,49.832
"2024-01-18","2024-01-18T04:30:00","2024-01-18T05:00:00",2558.67,841,4248,839.28,9.05
"2024-01-18","2024-01-18T05:00:00","2024-01-18T05:30:00",2915.427,669,4257,865.93,-193.357
"2024-01-18","2024-01-18T05:30:00","2024-01-18T06:00:00",2906.912,533,4339,836.658,62.43
"2024-01-18","2024-01-18T06:00:00","2024-01-18T06:30:00",3125.048,716,4608,865.054,-98.102
"2024-01-18","2024-01-18T06:30:00","2024-01-18T07:00:00",3295.939,664,4870,833.837,76.224
"2024-01-18","2024-01-18T07:00:00","2024-01-18T07:30:00",4212.97,604,5292,880.19,-405.159
"2024-01-18","2024-01-18T07:30:00","2024-01-18T08:00:00",4314.53,606,5816,830.753,64.716
"2024-01-18","2024-01-18T08:00:00","2024-01-18T08:30:00",4329.88,817,6115,879.637,88.482
"2024-01-18","2024-01-18T08:30:00","2024-01-18T09:00:00",4329.03,980,6198,789.304,99.666
"2024-01-18","2024-01-18T09:00:00","2024-01-18T09:30:00",4326.23,980,6284,822.896,154.875
"2024-01-18","2024-01-18T09:30:00","2024-01-18T10:00:00",4327.13,980,6396,757.037,331.833
"2024-01-18","2024-01-18T10:00:00","2024-01-18T10:30:00",4406.99,980,6421,813.949,220.061
"2024-01-18","2024-01-18T10:30:00","2024-01-18T11:00:00",4522.79,980,6340,726.335,110.875
"2024-01-18","2024-01-18T11:00:00","2024-01-18T11:30:00",4595.89,980,6326,805.17,-55.06
"2024-01-18","2024-01-18T11:30:00","2024-01-18T12:00:00",4546.18,980,6291,715.543,49.277
"2024-01-18","2024-01-18T12:00:00","2024-01-18T12:30:00",4557.88,980,6284,690.486,55.634
"2024-01-18","2024-01-18T12:30:00","2024-01-18T13:00:00",4488.06,980,6266,625.733,172.207
"2024-01-18","2024-01-18T13:00:00","2024-01-18T13:30:00",4488.11,980,6265,621.144,175.746
"2024-01-18","2024-01-18T13:30:00","2024-01-18T14:00:00",4485.01,980,6200,573.362,161.628
"2024-01-18","2024-01-18T14:00:00","2024-01-18T14:30:00",4572.08,980,6155,591.884,11.036
"2024-01-18","2024-01-18T14:30:00","2024-01-18T15:00:00",4575.63,980,6179,568.991,54.379
"2024-01-18","2024-01-18T15:00:00","2024-01-18T15:30:00",4582.58,980,6201,507.017,131.403
"2024-01-18","2024-01-18T15:30:00","2024-01-18T16:00:00",4656.99,980,6281,503.478,140.532
"2024-01-18","2024-01-18T16:00:00","2024-01-18T16:30:00",4875.77,980,6358,490.018,12.213
"2024-01-18","2024-01-18T16:30:00","2024-01-18T17:00:00",4877.67,980,6567,478.645,230.685
"2024-01-18","2024-01-18T17:00:00","2024-01-18T17:30:00",5048.54,980,6889,447.185,413.275
"2024-01-18","2024-01-18T17:30:00","2024-01-18T18:00:00",5041.44,980,7034,414.698,597.862
"2024-01-18","2024-01-18T18:00:00","2024-01-18T18:30:00",5045.49,980,6965,428.586,510.924
"2024-01-18","2024-01-18T18:30:00","2024-01-18T19:00:00",5041.69,980,6810,389.324,398.986
"2024-01-18","2024-01-18T19:00:00","2024-01-18T19:30:00",4961.471,980,6659,407.678,309.852
"2024-01-18","2024-01-18T19:30:00","2024-01-18T20:00:00",4935.92,980,6540,366.561,257.519
"2024-01-18","2024-01-18T20:00:00","2024-01-18T20:30:00",4920.77,980,6364,494.08,-30.85
"2024-01-18","2024-01-18T20:30:00","2024-01-18T21:00:00",4686.84,980,6225,496.992,61.168
"2024-01-18","2024-01-18T21:00:00","2024-01-18T21:30:00",4609.38,980,6074,535.485,-50.865
"2024-01-18","2024-01-18T21:30:00","2024-01-18T22:00:00",4392.06,980,5818,552.632,-106.691
"2024-01-18","2024-01-18T22:00:00","2024-01-18T22:30:00",4346.185,980,5568,585.282,-343.466
"2024-01-18","2024-01-18T22:30:00","2024-01-18T23:00:00",3991.76,980,5277,614.05,-308.81
"2024-01-19","2024-01-18T23:00:00","2024-01-18T23:30:00",3697.76,980,5060,624.842,-242.602
"2024-01-19","2024-01-18T23:30:00","2024-01-19T00:00:00",2701.87,910,4936,695.418,628.712
"2024-01-19","2024-01-19T00:00:00","2024-01-19T00:30:00",2681.62,910,4821,762.527,466.853
"2024-01-19","2024-01-19T00:30:00","2024-01-19T01:00:00",2665.32,910,4805,834.824,394.856
"2024-01-19","2024-01-19T01:00:00","2024-01-19T01:30:00",2438.62,860,4686,934.371,453.009
"2024-01-19","2024-01-19T01:30:00","2024-01-19T02:00:00",2354.72,860,4622,969.542,437.738
"2024-01-19","2024-01-19T02:00:00","2024-01-19T02:30:00",2235.456,860,4521,1098.961,326.583
"2024-01-19","2024-01-19T02:30:00","2024-01-19T03:00:00",2120.37,860,4411,1102.177,328.453
